atleta_id,nome,clube,clube_id,posicao,posicao_id,status,pontos_num,preco_num,variacao_num,media_num,jogos_num,G,A,FT,FD,FF,FS,PP,I,DP,CV,CA,GC,SG,DE,DS,GS,FC,PC
143488,Raykkonen,INT,285,Atacante,5,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94509,Raphael Veiga,PAL,275,Meia,4,Provável,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102950,Facundo Torres,PAL,275,Meia,4,Contundido,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84674,Lucas Evangelista,PAL,275,Meia,4,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71631,Weverton,GRE,284,Goleiro,1,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104085,Bruno Fuchs,PAL,275,Zagueiro,3,Provável,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99818,Paulinho,PAL,275,Atacante,5,Nulo,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102130,Piquerez,PAL,275,Lateral,2,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97653,Murilo,PAL,275,Zagueiro,3,Dúvida,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105647,Maurício,PAL,275,Meia,4,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92811,Bruno Rodrigues,PAL,275,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108683,Emiliano Martínez,PAL,275,Meia,4,Dúvida,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112863,Ramón Sosa,PAL,275,Atacante,5,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104084,Carlos Miguel,PAL,275,Goleiro,1,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110506,Abel Ferreira,PAL,275,Técnico,6,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111832,Jefté,PAL,275,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130612,Luighi,PAL,275,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113103,Flaco López,PAL,275,Atacante,5,Provável,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105175,Khellven,PAL,275,Lateral,2,Dúvida,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73318,Daniel Borges,MIR,2305,Lateral,2,Provável,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124526,Giay,PAL,275,Lateral,2,Dúvida,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72279,Thomazella,MIR,2305,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141451,Allan,PAL,275,Meia,4,Provável,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79066,Alex Muralha,MIR,2305,Goleiro,1,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133679,Benedetti,PAL,275,Zagueiro,3,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136156,Larson,PAL,275,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97460,João Victor,MIR,2305,Zagueiro,3,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81005,André Luis,MIR,2305,Atacante,5,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97321,Alesson,MIR,2305,Atacante,5,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83263,Yuri Lara,MIR,2305,Meia,4,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90917,Carlos Eduardo,MIR,2305,Atacante,5,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86863,Luiz Otávio,MIR,2305,Zagueiro,3,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82775,Lucas Ramon,MIR,2305,Lateral,2,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97520,Shaylon,MIR,2305,Meia,4,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102667,Nathan Fogaça,MIR,2305,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87742,Neto Moura,MIR,2305,Meia,4,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101708,Felipe Jonatan,MIR,2305,Lateral,2,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98384,Negueba,MIR,2305,Atacante,5,Contundido,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104204,Edson Carioca,MIR,2305,Atacante,5,Contundido,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83257,Gabriel,SAN,277,Atacante,5,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117403,Renato Marques,MIR,2305,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104027,Rafael Guanaes,MIR,2305,Técnico,6,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77777,João Schmidt,SAN,277,Meia,4,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81150,Mayke,SAN,277,Lateral,2,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74187,Rincón,SAN,277,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105903,José Aldo,MIR,2305,Meia,4,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78478,Willian Arão,SAN,277,Meia,4,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82455,Zé Rafael,SAN,277,Meia,4,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93372,João Basso,SAN,277,Zagueiro,3,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84042,Tiquinho Soares,SAN,277,Atacante,5,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95466,Igor Vinícius,SAN,277,Lateral,2,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104754,Juan Vojvoda,SAN,277,Técnico,6,Provável,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91866,Zé Ivaldo,SAN,277,Zagueiro,3,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84847,Luan Peres,SAN,277,Zagueiro,3,Dúvida,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87470,Thaciano,SAN,277,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130811,Souza,SAN,277,Lateral,2,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102256,Rollheiser,SAN,277,Meia,4,Nulo,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105114,Alexis Duarte,SAN,277,Zagueiro,3,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118775,Lautaro Díaz,SAN,277,Atacante,5,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113690,Diógenes,SAN,277,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102975,Escobar,SAN,277,Lateral,2,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141754,Gabriel Bontempo,SAN,277,Meia,4,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63008,Rafael Tolói,SAO,276,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108469,Adonis Frías,SAN,277,Zagueiro,3,Dúvida,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142867,Robinho Jr.,SAN,277,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99889,Alan Franco,SAO,276,Zagueiro,3,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89840,Calleri,SAO,276,Atacante,5,Nulo,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70164,Lucas Moura,SAO,276,Meia,4,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141868,Vinicius Lira,SAN,277,Lateral,2,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81845,Alisson,SAO,276,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77656,Cédric Soares,SAO,276,Lateral,2,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85403,Danielzinho,SAO,276,Meia,4,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80570,Wendell,SAO,276,Lateral,2,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91573,Arboleda,SAO,276,Zagueiro,3,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90846,Klaus,REM,364,Zagueiro,3,Provável,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101290,Ferreira,SAO,276,Atacante,5,Provável,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103912,Hernán Crespo,SAO,276,Técnico,6,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
